User,month,year,parameter,value,NormValue,PlotValue,alpha,UserNorm,UserNormValue,MoYear,dx,dy
Lake Havasu City,3,2015,Consumptive Use,531,0.63898916967509,0.63898916967509,0.5,0.63898916967509,0.63898916967509,2015-03-01,1424007.529,26682731.33
Met. Water District of So. Cal.,3,2015,Consumptive Use,85897,0.791830676905207,0.791830676905207,0.5,0.791830676905207,0.791830676905207,2015-03-01,1424007.529,26405193.45
Mohave Valley I.D.D.,3,2015,Consumptive Use,1392,0.517857142857143,0.517857142857143,0.5,0.517857142857143,0.517857142857143,2015-03-01,1172486.567,26495712.85
North Gila Valley I.D.D.,3,2015,Consumptive Use,1508,0.749875683739433,0.749875683739433,0.5,0.749875683739433,0.749875683739433,2015-03-01,1905787.703,26266424.52
Palo Verde Irrigation District,3,2015,Consumptive Use,31930,0.476304130554768,0.476304130554768,0.5,0.476304130554768,0.476304130554768,2015-03-01,699103.7691,26197040.05
Robert B. Griffith Water Project,3,2015,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2015-03-01,699103.7691,26919087.4
Unit 'B' I.D.D.,3,2015,Consumptive Use,1580,0.508038585209003,0.508038585209003,0.5,0.508038585209003,0.508038585209003,2015-03-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,3,2015,Consumptive Use,26964,0.780886185925282,0.780886185925282,0.5,0.780886185925282,0.780886185925282,2015-03-01,1905787.703,25988886.65
Yuma County WUA,3,2015,Consumptive Use,28344,0.746543050543893,0.746543050543893,0.5,0.746543050543893,0.746543050543893,2015-03-01,1905787.703,25572579.84
Yuma Irrigation District,3,2015,Consumptive Use,4344,0.788384754990926,0.788384754990926,0.5,0.788384754990926,0.788384754990926,2015-03-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,3,2015,Consumptive Use,9235,0.519170227119406,0.519170227119406,0.5,0.519170227119406,0.519170227119406,2015-03-01,1905787.703,25850117.71
Bard Unit,4,2015,Diversion,6518,0.991934256581951,0.991934256581951,0.5,0.991934256581951,0.991934256581951,2015-04-01,699103.7691,25572579.84
Bullhead City,4,2015,Diversion,827,0.717259323503903,0.717259323503903,0.5,0.717259323503903,0.717259323503903,2015-04-01,699103.7691,26543962.39
Central Arizona Project,4,2015,Diversion,154414,0.823554510205497,0.823554510205497,0.5,0.823554510205497,0.823554510205497,2015-04-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,4,2015,Diversion,14,0.35,0.35,0.5,0.35,0.35,2015-04-01,1424007.529,26543962.39
Cibola Valley I.D.D.,4,2015,Diversion,1503,0.673085535154501,0.673085535154501,0.5,0.673085535154501,0.673085535154501,2015-04-01,699103.7691,26335808.99
City of Yuma,4,2015,Diversion,2210,0.891129032258065,0.891129032258065,0.5,0.891129032258065,0.891129032258065,2015-04-01,1905787.703,26405193.45
Coachella Valley Water District,4,2015,Diversion,33116,0.783328602516794,0.783328602516794,0.5,0.783328602516794,0.783328602516794,2015-04-01,699103.7691,25711348.78
Cocopah Indian Reservation,4,2015,Diversion,222,0.13875,0.13875,0.5,0.13875,0.13875,2015-04-01,699103.7691,25850117.71
Colorado River Indian Reservation,4,2015,Diversion,70172,0.875814383065825,0.875814383065825,0.5,0.875814383065825,0.875814383065825,2015-04-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,4,2015,Diversion,8858,0.592666934296802,0.592666934296802,0.5,0.592666934296802,0.592666934296802,2015-04-01,1424007.529,26266424.52
Imperial Irrigation District,4,2015,Diversion,276012,0.82493835647145,0.82493835647145,0.5,0.82493835647145,0.82493835647145,2015-04-01,699103.7691,25988886.65
Lake Havasu City,4,2015,Diversion,908,0.677611940298507,0.677611940298507,0.5,0.677611940298507,0.677611940298507,2015-04-01,1424007.529,26682731.33
Met. Water District of So. Cal.,4,2015,Diversion,104523,0.961581983274915,0.961581983274915,0.5,0.961581983274915,0.961581983274915,2015-04-01,1424007.529,26405193.45
Mohave Valley I.D.D.,4,2015,Diversion,3057,0.614102049015669,0.614102049015669,0.5,0.614102049015669,0.614102049015669,2015-04-01,1172486.567,26495712.85
North Gila Valley I.D.D.,4,2015,Diversion,5670,0.950067024128686,0.950067024128686,0.5,0.950067024128686,0.950067024128686,2015-04-01,1905787.703,26266424.52
Palo Verde Irrigation District,4,2015,Diversion,93500,0.795744680851064,0.795744680851064,0.5,0.795744680851064,0.795744680851064,2015-04-01,699103.7691,26197040.05
Robert B. Griffith Water Project,4,2015,Diversion,36014,0.761910806465262,0.761910806465262,0.5,0.761910806465262,0.761910806465262,2015-04-01,699103.7691,26919087.4
Unit 'B' I.D.D.,4,2015,Diversion,2918,0.765678299658882,0.765678299658882,0.5,0.765678299658882,0.765678299658882,2015-04-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,4,2015,Diversion,45810,1,1,0.5,1,1,2015-04-01,1905787.703,25988886.65
Yuma County WUA,4,2015,Diversion,49150,0.999593247915396,0.999593247915396,0.5,0.999593247915396,0.999593247915396,2015-04-01,1905787.703,25572579.84
Yuma Irrigation District,4,2015,Diversion,9676,1,1,0.5,1,1,2015-04-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,4,2015,Diversion,17979,0.670482938653739,0.670482938653739,0.5,0.670482938653739,0.670482938653739,2015-04-01,1905787.703,25850117.71
Bard Unit,4,2015,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2015-04-01,699103.7691,25572579.84
Bullhead City,4,2015,Consumptive Use,554,0.716688227684347,0.716688227684347,0.5,0.716688227684347,0.716688227684347,2015-04-01,699103.7691,26543962.39
Central Arizona Project,4,2015,Consumptive Use,154414,0.823554510205497,0.823554510205497,0.5,0.823554510205497,0.823554510205497,2015-04-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,4,2015,Consumptive Use,8,0.363636363636364,0.363636363636364,0.5,0.363636363636364,0.363636363636364,2015-04-01,1424007.529,26543962.39
Cibola Valley I.D.D.,4,2015,Consumptive Use,1075,0.67313713212273,0.67313713212273,0.5,0.67313713212273,0.67313713212273,2015-04-01,699103.7691,26335808.99
City of Yuma,4,2015,Consumptive Use,1369,0.856695869837297,0.856695869837297,0.5,0.856695869837297,0.856695869837297,2015-04-01,1905787.703,26405193.45
Coachella Valley Water District,4,2015,Consumptive Use,32255,0.812263913371947,0.812263913371947,0.5,0.812263913371947,0.812263913371947,2015-04-01,699103.7691,25711348.78
Cocopah Indian Reservation,4,2015,Consumptive Use,146,0.145273631840796,0.145273631840796,0.5,0.145273631840796,0.145273631840796,2015-04-01,699103.7691,25850117.71
Colorado River Indian Reservation,4,2015,Consumptive Use,41476,0.770671522538927,0.770671522538927,0.5,0.770671522538927,0.770671522538927,2015-04-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,4,2015,Consumptive Use,4873,0.598134282557997,0.598134282557997,0.5,0.598134282557997,0.598134282557997,2015-04-01,1424007.529,26266424.52
Imperial Irrigation District,4,2015,Consumptive Use,276132,0.788880953061166,0.788880953061166,0.5,0.788880953061166,0.788880953061166,2015-04-01,699103.7691,25988886.65
Lake Havasu City,4,2015,Consumptive Use,563,0.677496991576414,0.677496991576414,0.5,0.677496991576414,0.677496991576414,2015-04-01,1424007.529,26682731.33
Met. Water District of So. Cal.,4,2015,Consumptive Use,104314,0.961605472026844,0.961605472026844,0.5,0.961605472026844,0.961605472026844,2015-04-01,1424007.529,26405193.45
Mohave Valley I.D.D.,4,2015,Consumptive Use,1658,0.616815476190476,0.616815476190476,0.5,0.616815476190476,0.616815476190476,2015-04-01,1172486.567,26495712.85
North Gila Valley I.D.D.,4,2015,Consumptive Use,2000,0.994530084535057,0.994530084535057,0.5,0.994530084535057,0.994530084535057,2015-04-01,1905787.703,26266424.52
Palo Verde Irrigation District,4,2015,Consumptive Use,52312,0.780345182511151,0.780345182511151,0.5,0.780345182511151,0.780345182511151,2015-04-01,699103.7691,26197040.05
Robert B. Griffith Water Project,4,2015,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2015-04-01,699103.7691,26919087.4
Unit 'B' I.D.D.,4,2015,Consumptive Use,2207,0.709646302250804,0.709646302250804,0.5,0.709646302250804,0.709646302250804,2015-04-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,4,2015,Consumptive Use,34489,0.998812626701419,0.998812626701419,0.5,0.998812626701419,0.998812626701419,2015-04-01,1905787.703,25988886.65
Yuma County WUA,4,2015,Consumptive Use,37269,0.981615613559144,0.981615613559144,0.5,0.981615613559144,0.981615613559144,2015-04-01,1905787.703,25572579.84
Yuma Irrigation District,4,2015,Consumptive Use,5338,0.968784029038113,0.968784029038113,0.5,0.968784029038113,0.968784029038113,2015-04-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,4,2015,Consumptive Use,10959,0.61608949853834,0.61608949853834,0.5,0.61608949853834,0.61608949853834,2015-04-01,1905787.703,25850117.71
Bard Unit,5,2015,Diversion,5362,0.816009739765637,0.816009739765637,0.5,0.816009739765637,0.816009739765637,2015-05-01,699103.7691,25572579.84
Bullhead City,5,2015,Diversion,895,0.77623590633131,0.77623590633131,0.5,0.77623590633131,0.77623590633131,2015-05-01,699103.7691,26543962.39
Central Arizona Project,5,2015,Diversion,177030,0.944175106801709,0.944175106801709,0.5,0.944175106801709,0.944175106801709,2015-05-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,5,2015,Diversion,23,0.575,0.575,0.5,0.575,0.575,2015-05-01,1424007.529,26543962.39
Cibola Valley I.D.D.,5,2015,Diversion,969,0.433945364979848,0.433945364979848,0.5,0.433945364979848,0.433945364979848,2015-05-01,699103.7691,26335808.99
City of Yuma,5,2015,Diversion,2190,0.883064516129032,0.883064516129032,0.5,0.883064516129032,0.883064516129032,2015-05-01,1905787.703,26405193.45
Coachella Valley Water District,5,2015,Diversion,32211,0.761921657678115,0.761921657678115,0.5,0.761921657678115,0.761921657678115,2015-05-01,699103.7691,25711348.78
Cocopah Indian Reservation,5,2015,Diversion,220,0.1375,0.1375,0.5,0.1375,0.1375,2015-05-01,699103.7691,25850117.71
Colorado River Indian Reservation,5,2015,Diversion,62657,0.782019919622576,0.782019919622576,0.5,0.782019919622576,0.782019919622576,2015-05-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,5,2015,Diversion,10240,0.685133145992239,0.685133145992239,0.5,0.685133145992239,0.685133145992239,2015-05-01,1424007.529,26266424.52
Imperial Irrigation District,5,2015,Diversion,225386,0.673628524889042,0.673628524889042,0.5,0.673628524889042,0.673628524889042,2015-05-01,699103.7691,25988886.65
Lake Havasu City,5,2015,Diversion,991,0.73955223880597,0.73955223880597,0.5,0.73955223880597,0.73955223880597,2015-05-01,1424007.529,26682731.33
Met. Water District of So. Cal.,5,2015,Diversion,108699,1,1,0.5,1,1,2015-05-01,1424007.529,26405193.45
Mohave Valley I.D.D.,5,2015,Diversion,3222,0.647247890719164,0.647247890719164,0.5,0.647247890719164,0.647247890719164,2015-05-01,1172486.567,26495712.85
North Gila Valley I.D.D.,5,2015,Diversion,4585,0.768264075067024,0.768264075067024,0.5,0.768264075067024,0.768264075067024,2015-05-01,1905787.703,26266424.52
Palo Verde Irrigation District,5,2015,Diversion,88680,0.754723404255319,0.754723404255319,0.5,0.754723404255319,0.754723404255319,2015-05-01,699103.7691,26197040.05
Robert B. Griffith Water Project,5,2015,Diversion,40792,0.862993991706863,0.862993991706863,0.5,0.862993991706863,0.862993991706863,2015-05-01,699103.7691,26919087.4
Unit 'B' I.D.D.,5,2015,Diversion,2759,0.723956966675413,0.723956966675413,0.5,0.723956966675413,0.723956966675413,2015-05-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,5,2015,Diversion,35634,0.777865094957433,0.777865094957433,0.5,0.777865094957433,0.777865094957433,2015-05-01,1905787.703,25988886.65
Yuma County WUA,5,2015,Diversion,31051,0.631502948952613,0.631502948952613,0.5,0.631502948952613,0.631502948952613,2015-05-01,1905787.703,25572579.84
Yuma Irrigation District,5,2015,Diversion,7234,0.747622984704423,0.747622984704423,0.5,0.747622984704423,0.747622984704423,2015-05-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,5,2015,Diversion,17286,0.644639194480701,0.644639194480701,0.5,0.644639194480701,0.644639194480701,2015-05-01,1905787.703,25850117.71
Bard Unit,5,2015,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2015-05-01,699103.7691,25572579.84
Bullhead City,5,2015,Consumptive Use,600,0.776196636481242,0.776196636481242,0.5,0.776196636481242,0.776196636481242,2015-05-01,699103.7691,26543962.39
Central Arizona Project,5,2015,Consumptive Use,177030,0.944175106801709,0.944175106801709,0.5,0.944175106801709,0.944175106801709,2015-05-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,5,2015,Consumptive Use,12,0.545454545454545,0.545454545454545,0.5,0.545454545454545,0.545454545454545,2015-05-01,1424007.529,26543962.39
Cibola Valley I.D.D.,5,2015,Consumptive Use,693,0.433938634940513,0.433938634940513,0.5,0.433938634940513,0.433938634940513,2015-05-01,699103.7691,26335808.99
City of Yuma,5,2015,Consumptive Use,1451,0.908010012515645,0.908010012515645,0.5,0.908010012515645,0.908010012515645,2015-05-01,1905787.703,26405193.45
Coachella Valley Water District,5,2015,Consumptive Use,31875,0.802694535381516,0.802694535381516,0.5,0.802694535381516,0.802694535381516,2015-05-01,699103.7691,25711348.78
Cocopah Indian Reservation,5,2015,Consumptive Use,145,0.144278606965174,0.144278606965174,0.5,0.144278606965174,0.144278606965174,2015-05-01,699103.7691,25850117.71
Colorado River Indian Reservation,5,2015,Consumptive Use,34960,0.649596789178342,0.649596789178342,0.5,0.649596789178342,0.649596789178342,2015-05-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,5,2015,Consumptive Use,5594,0.686633116484596,0.686633116484596,0.5,0.686633116484596,0.686633116484596,2015-05-01,1424007.529,26266424.52
Imperial Irrigation District,5,2015,Consumptive Use,234443,0.669779733165729,0.669779733165729,0.5,0.669779733165729,0.669779733165729,2015-05-01,699103.7691,25988886.65
Lake Havasu City,5,2015,Consumptive Use,614,0.738868832731649,0.738868832731649,0.5,0.738868832731649,0.738868832731649,2015-05-01,1424007.529,26682731.33
Met. Water District of So. Cal.,5,2015,Consumptive Use,108479,1,1,0.5,1,1,2015-05-01,1424007.529,26405193.45
Mohave Valley I.D.D.,5,2015,Consumptive Use,1742,0.648065476190476,0.648065476190476,0.5,0.648065476190476,0.648065476190476,2015-05-01,1172486.567,26495712.85
North Gila Valley I.D.D.,5,2015,Consumptive Use,1454,0.723023371456987,0.723023371456987,0.5,0.723023371456987,0.723023371456987,2015-05-01,1905787.703,26266424.52
Palo Verde Irrigation District,5,2015,Consumptive Use,46457,0.693005355251577,0.693005355251577,0.5,0.693005355251577,0.693005355251577,2015-05-01,699103.7691,26197040.05
Robert B. Griffith Water Project,5,2015,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2015-05-01,699103.7691,26919087.4
Unit 'B' I.D.D.,5,2015,Consumptive Use,2277,0.732154340836013,0.732154340836013,0.5,0.732154340836013,0.732154340836013,2015-05-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,5,2015,Consumptive Use,24019,0.695598030697944,0.695598030697944,0.5,0.695598030697944,0.695598030697944,2015-05-01,1905787.703,25988886.65
Yuma County WUA,5,2015,Consumptive Use,19802,0.521558195274844,0.521558195274844,0.5,0.521558195274844,0.521558195274844,2015-05-01,1905787.703,25572579.84
Yuma Irrigation District,5,2015,Consumptive Use,3949,0.716696914700544,0.716696914700544,0.5,0.716696914700544,0.716696914700544,2015-05-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,5,2015,Consumptive Use,11676,0.656397571396447,0.656397571396447,0.5,0.656397571396447,0.656397571396447,2015-05-01,1905787.703,25850117.71
Bard Unit,6,2015,Diversion,3517,0.535230558514686,0.535230558514686,0.5,0.535230558514686,0.535230558514686,2015-06-01,699103.7691,25572579.84
Bullhead City,6,2015,Diversion,898,0.778837814397225,0.778837814397225,0.5,0.778837814397225,0.778837814397225,2015-06-01,699103.7691,26543962.39
Central Arizona Project,6,2015,Diversion,77195,0.411713254078732,0.411713254078732,0.5,0.411713254078732,0.411713254078732,2015-06-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,6,2015,Diversion,25,0.625,0.625,0.5,0.625,0.625,2015-06-01,1424007.529,26543962.39
Cibola Valley I.D.D.,6,2015,Diversion,890,0.398566950291088,0.398566950291088,0.5,0.398566950291088,0.398566950291088,2015-06-01,699103.7691,26335808.99
City of Yuma,6,2015,Diversion,2068,0.833870967741935,0.833870967741935,0.5,0.833870967741935,0.833870967741935,2015-06-01,1905787.703,26405193.45
Coachella Valley Water District,6,2015,Diversion,34808,0.823351310436181,0.823351310436181,0.5,0.823351310436181,0.823351310436181,2015-06-01,699103.7691,25711348.78
Cocopah Indian Reservation,6,2015,Diversion,267,0.166875,0.166875,0.5,0.166875,0.166875,2015-06-01,699103.7691,25850117.71
Colorado River Indian Reservation,6,2015,Diversion,67396,0.841167219989516,0.841167219989516,0.5,0.841167219989516,0.841167219989516,2015-06-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,6,2015,Diversion,11932,0.79834069316205,0.79834069316205,0.5,0.79834069316205,0.79834069316205,2015-06-01,1424007.529,26266424.52
Imperial Irrigation District,6,2015,Diversion,266789,0.797372864892329,0.797372864892329,0.5,0.797372864892329,0.797372864892329,2015-06-01,699103.7691,25988886.65
Lake Havasu City,6,2015,Diversion,1104,0.823880597014925,0.823880597014925,0.5,0.823880597014925,0.823880597014925,2015-06-01,1424007.529,26682731.33
Met. Water District of So. Cal.,6,2015,Diversion,103626,0.953329837441007,0.953329837441007,0.5,0.953329837441007,0.953329837441007,2015-06-01,1424007.529,26405193.45
Mohave Valley I.D.D.,6,2015,Diversion,3975,0.79851345922057,0.79851345922057,0.5,0.79851345922057,0.79851345922057,2015-06-01,1172486.567,26495712.85
North Gila Valley I.D.D.,6,2015,Diversion,3978,0.666554959785523,0.666554959785523,0.5,0.666554959785523,0.666554959785523,2015-06-01,1905787.703,26266424.52
Palo Verde Irrigation District,6,2015,Diversion,97070,0.826127659574468,0.826127659574468,0.5,0.826127659574468,0.826127659574468,2015-06-01,699103.7691,26197040.05
Robert B. Griffith Water Project,6,2015,Diversion,40193,0.8503215706186,0.8503215706186,0.5,0.8503215706186,0.8503215706186,2015-06-01,699103.7691,26919087.4
Unit 'B' I.D.D.,6,2015,Diversion,3119,0.818420362109682,0.818420362109682,0.5,0.818420362109682,0.818420362109682,2015-06-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,6,2015,Diversion,33762,0.737000654878847,0.737000654878847,0.5,0.737000654878847,0.737000654878847,2015-06-01,1905787.703,25988886.65
Yuma County WUA,6,2015,Diversion,26845,0.545962985560301,0.545962985560301,0.5,0.545962985560301,0.545962985560301,2015-06-01,1905787.703,25572579.84
